name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
جوني روكتس,Kuwait,Farwaniya,,29.2940169,47.9090078,,,,0,,openstreetmap
كروبس,Kuwait,Farwaniya,,29.2940264,47.9091514,,,,0,,openstreetmap
نوتس,Kuwait,Farwaniya,,29.2940193,47.9092573,,,,0,,openstreetmap
لا تيراس,Kuwait,Farwaniya,,29.2940053,47.9087185,,,,0,,openstreetmap
طاسة اكسبرس,Kuwait,Farwaniya,,29.2940258,47.9092987,,,,0,,openstreetmap
ايوب,Kuwait,Farwaniya,,29.2939985,47.9086395,,,,0,,openstreetmap
إليفيشن برجر,Kuwait,Farwaniya,,29.294328,47.9092754,,,,0,,openstreetmap
برجر هاوس,Kuwait,Farwaniya,,29.2943321,47.9093415,,,,0,,openstreetmap
مناحي برجر,Kuwait,Farwaniya,,29.2943363,47.9094418,,,,0,,openstreetmap
صويخات دلمون,Kuwait,Farwaniya,,29.2943316,47.9091502,,,,0,,openstreetmap
سيزل,Kuwait,Farwaniya,,29.2943344,47.9092057,,,,0,,openstreetmap
Alison Nelson's Chocolate Bar,Kuwait,Farwaniya,,29.3044866,47.9407959,,,,0,,openstreetmap
هارون,Kuwait,Farwaniya,,29.2935906,47.9090525,,,,0,,openstreetmap
سناب ستار,Kuwait,Farwaniya,,29.2936161,47.9091926,,,,0,,openstreetmap
فنر البيت,Kuwait,Farwaniya,,29.2935922,47.9089434,,,,0,,openstreetmap
الميريلاند,Kuwait,Farwaniya,,29.2935804,47.9088414,,,,0,,openstreetmap
فريج الدسم,Kuwait,Farwaniya,,29.2936099,47.9092917,,,,0,,openstreetmap
كوستا كوفي,Kuwait,Farwaniya,,29.3088994,47.9154443,,,,0,,openstreetmap
عصير شكو ماكو,Kuwait,Farwaniya,,29.300978,47.9013373,,,,0,,openstreetmap
كاريبو كوفي,Kuwait,Farwaniya,,29.301119,47.9008896,,,,0,,openstreetmap
دكتور جوس كب للمرطبات,Kuwait,Farwaniya,,29.3011174,47.9008342,,,,0,,openstreetmap
پك,Kuwait,Farwaniya,الأڤنيوز - قراند پلازا,29.3048046,47.9430955,,,,0,,openstreetmap
شاورما آند جريل,Kuwait,Farwaniya,,29.3060023,47.919092,,,,0,,openstreetmap
المجموعة الخليجية للتجهيزات الغذائية,Kuwait,Farwaniya,,29.2962198,47.9243117,1820020,,,0,,openstreetmap
أنذر سلايدر,Kuwait,Farwaniya,,29.3060153,47.9191639,,,,0,,openstreetmap
ذا كالوري كلوب,Kuwait,Farwaniya,,29.3088085,47.9196075,,,,0,,openstreetmap
تشيكن بومب,Kuwait,Farwaniya,,29.3061241,47.9194601,,,,0,,openstreetmap
ريزينج كينز,Kuwait,Farwaniya,الأڤنيوز - المول,29.3010336,47.940387,,https://www.raisingcanesme.com,,0,,openstreetmap
چيزكيك فاكتوري,Kuwait,Farwaniya,,29.3029526,47.9362732,,,,0,,openstreetmap
ستاربكس,Kuwait,Farwaniya,,29.3023654,47.933077,,,,0,,openstreetmap
فابيانو,Kuwait,Farwaniya,,29.3028921,47.9362025,,,,0,,openstreetmap
بي اف تشانغز,Kuwait,Farwaniya,,29.3022104,47.9331277,,,,0,,openstreetmap
كابوريا,Kuwait,Farwaniya,,29.2997381,47.9090253,,,,0,,openstreetmap
مطعم سيلفي,Kuwait,Farwaniya,,29.2737947,47.9363144,,,,0,,openstreetmap
شيك شاك,Kuwait,Farwaniya,,29.3027687,47.9379694,,,,0,,openstreetmap
iTea,Kuwait,Farwaniya,شارع 31,29.2760875,47.9635764,,,,0,,openstreetmap
كاكاو,Kuwait,Farwaniya,,29.3027593,47.9379093,,,,0,,openstreetmap
كاريبو,Kuwait,Farwaniya,,29.2403904,47.9707149,,,,0,,openstreetmap
ستاربكس الترانزيت,Kuwait,Farwaniya,,29.2396089,47.9709208,,,,0,,openstreetmap
برجر كنج,Kuwait,Farwaniya,,29.2401324,47.9715254,,,,0,,openstreetmap
كنتاكي,Kuwait,Farwaniya,,29.2400598,47.9714597,,,,0,,openstreetmap
شارع المطاعم,Kuwait,Farwaniya,,29.2976987,47.9102839,,,,0,,openstreetmap
شاورما التركيه,Kuwait,Farwaniya,,29.2904821,47.9732686,+96598984180+96598984181,,,0,,openstreetmap
مطعم ساكت عجيب,Kuwait,Farwaniya,,29.2935934,47.9692356,,,,0,,openstreetmap
بازوكا,Kuwait,Farwaniya,,29.2732756,47.9647613,+9651877707,https://bazookakuwait.com,,0,,openstreetmap
G&A Manila,Kuwait,Farwaniya,,29.2736339,47.9649674,,,,0,,openstreetmap
اوبت كوفي,Kuwait,Farwaniya,شارع محمد بن القاسم,29.2729144,47.9233433,,,,0,,openstreetmap
تي لا فيليج كافيه,Kuwait,Farwaniya,شارع محمد بن القاسم,29.2715392,47.9234315,,,,0,,openstreetmap
Art cafe - آرت كافيه,Kuwait,Farwaniya,شارع محمد بن القاسم,29.2706915,47.9233875,,,,0,,openstreetmap
دروب كافي,Kuwait,Farwaniya,شارع محمد بن القاسم,29.2714875,47.9234486,,,,0,,openstreetmap
بال كوفي,Kuwait,Farwaniya,شارع محمد بن القاسم,29.2714733,47.9232949,,,,0,,openstreetmap
ارابيكا,Kuwait,Farwaniya,شارع محمد بن القاسم,29.2722821,47.923402,,,,0,,openstreetmap
فرانكو,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.270291,47.923751,,,,0,,openstreetmap
جود داي,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2706349,47.9234311,,,,0,,openstreetmap
إسبيريتو,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2706782,47.9234338,,,,0,,openstreetmap
ديب ان ديب,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.270792,47.9234338,,,,0,,openstreetmap
ذا ووك مول,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2699962,47.9234948,,,,0,,openstreetmap
ليتسبينو,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2734136,47.923345,,,,0,,openstreetmap
ليلاكافيه,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2699513,47.9234153,,,,0,,openstreetmap
شاورما اوال,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2733889,47.9234444,,,,0,,openstreetmap
فنكو لاند,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2698055,47.925011,,,,0,,openstreetmap
ثينيز,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2700863,47.9236743,,,,0,,openstreetmap
هفيور لندن,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2702945,47.9235897,,,,0,,openstreetmap
لايف كوفي,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.270391,47.9235652,,,,0,,openstreetmap
وايت,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2731902,47.9233406,,,,0,,openstreetmap
درونج فروت,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2731022,47.9235749,,,,0,,openstreetmap
كاف كوفي النصر,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2731042,47.923573,,,,0,,openstreetmap
تريند برجر,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2735426,47.9233651,,,,0,,openstreetmap
شكو ماكو,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2736953,47.9234174,,,,0,,openstreetmap
مقهى اوزو,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2682001,47.9232813,,,,0,,openstreetmap
بوف,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2680243,47.9233778,,,,0,,openstreetmap
بايك,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2709575,47.9234445,,,,0,,openstreetmap
مطعم قوفت,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2728313,47.9233376,,,,0,,openstreetmap
مطعم بي إل,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2684782,47.9232655,,,,0,,openstreetmap
رفع قصب اند بودي,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2727342,47.9240487,,,,0,,openstreetmap
قهوة اي كيو,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2683125,47.9233125,,,,0,,openstreetmap
قهوة أولي,Kuwait,Farwaniya,Mohammed Bin Al Qasim Road,29.2718109,47.9235331,,,,0,,openstreetmap
ريزينج كينز (بعد الجوازات),Kuwait,Farwaniya,,29.2391947,47.9707853,,,,0,,openstreetmap
تشيبوتلي,Kuwait,Farwaniya,,29.2721318,47.9233498,,https://chipotleme.com,,0,,openstreetmap
IHOP,Kuwait,Farwaniya,,29.3022213,47.9365623,,,,0,,openstreetmap
Naif Chicken,Kuwait,Farwaniya,,29.3022817,47.935771,,,,0,,openstreetmap
Wimpy,Kuwait,Farwaniya,,29.3023339,47.936185,,,,0,,openstreetmap
Shrimp House,Kuwait,Farwaniya,,29.3024331,47.9363281,,,,0,,openstreetmap
Subway,Kuwait,Farwaniya,,29.3019228,47.9362804,,,,0,,openstreetmap
Great Steak,Kuwait,Farwaniya,,29.3018078,47.9355822,,,,0,,openstreetmap
Chickster,Kuwait,Farwaniya,,29.3022241,47.9355902,,,,0,,openstreetmap
DipNDip,Kuwait,Farwaniya,,29.3024318,47.9361607,,,,0,,openstreetmap
McDonald's,Kuwait,Farwaniya,,29.3023412,47.935945,,,,0,,openstreetmap
Applebee's,Kuwait,Farwaniya,,29.3023327,47.9365277,,,,0,,openstreetmap
Wendy's,Kuwait,Farwaniya,,29.3018681,47.9359153,,,,0,,openstreetmap
Pastamania,Kuwait,Farwaniya,,29.3018839,47.9360591,,,,0,,openstreetmap
Caribou,Kuwait,Farwaniya,,29.2403255,47.9709684,,,,0,,openstreetmap
Amiti Noura The Avenues,Kuwait,Farwaniya,,29.3041236,47.9397477,,,,0,,openstreetmap
دجاج كنتاكي,Kuwait,Farwaniya,,29.2916053,47.896376,,,,0,,openstreetmap
ريسينغ كينز,Kuwait,Farwaniya,,29.2514929,47.9609493,,,,0,,openstreetmap
Shake Shack,Kuwait,Farwaniya,,29.2515226,47.9608653,,,,0,,openstreetmap
برت أ مانجيه,Kuwait,Farwaniya,,29.2514245,47.9607042,,,,0,,openstreetmap
شركة مطاحن الدقيق والمخابز الكويتية,Kuwait,Farwaniya,,29.251823,47.9605126,,,,0,,openstreetmap
The London Kitchen,Kuwait,Farwaniya,,29.2893748,47.9207117,,,,0,,openstreetmap
Sarhad Restaurant,Kuwait,Farwaniya,,29.2553551,47.9239494,,,,0,,openstreetmap
ليتل سيزرز بيتزا (الجليب),Kuwait,Farwaniya,,29.252134,47.9242894,,,,0,,openstreetmap
Haya,Kuwait,Farwaniya,,29.3004471,47.9061089,,,,0,,openstreetmap
Super Juice,Kuwait,Farwaniya,,29.3026342,47.9157754,,,,0,,openstreetmap
Al Gedawy,Kuwait,Farwaniya,,29.2707712,47.9593434,,,,0,,openstreetmap
نيهون,Kuwait,Farwaniya,,29.2956743,47.9094671,,,,0,,openstreetmap
kanari,Kuwait,Farwaniya,,29.2550572,47.9247274,,,,0,,openstreetmap
بورا,Kuwait,Farwaniya,,29.3065881,47.9203531,,,,0,,openstreetmap
برغر كنغ,Kuwait,Hawalli,,29.3337723,48.0584666,,,,0,,openstreetmap
Starbucks,Kuwait,Hawalli,,29.302063,48.0860488,,,,0,,openstreetmap
Al Boom,Kuwait,Hawalli,,29.3016429,48.0890615,,,,0,,openstreetmap
ستاربكس,Kuwait,Hawalli,,29.2806241,48.0692776,,,,0,,openstreetmap
Applebee's - أبل بيز,Kuwait,Hawalli,,29.2907794,48.0663791,,,,0,,openstreetmap
Burger King,Kuwait,Hawalli,,29.3410454,48.0450609,,,,0,,openstreetmap
Phuket Thai Restaurant,Kuwait,Hawalli,,29.3372848,48.0598457,,,,0,,openstreetmap
Chicken Tikka,Kuwait,Hawalli,,29.3425967,48.0738882,,,,0,,openstreetmap
كولومبوس كافيه,Kuwait,Hawalli,,29.3415309,48.0745442,,,,0,,openstreetmap
برغر كنغ (Burger King),Kuwait,Hawalli,,29.3418926,48.075582,,,,0,,openstreetmap
ماكدونالدز,Kuwait,Hawalli,Salem Al-Mubarak Street,29.3410305,48.0726828,,,,0,,openstreetmap
Marina Thai,Kuwait,Hawalli,,29.3375219,48.0474297,,,,0,,openstreetmap
Pizza Hut,Kuwait,Hawalli,,29.3298373,48.0809404,,,,0,,openstreetmap
بطريق,Kuwait,Hawalli,شارع عبد الكريم الخطابي,29.32555,48.071018,,,,0,,openstreetmap
كباب شاوارما,Kuwait,Hawalli,,29.325917,48.06453,,,,0,,openstreetmap
دانكن دونتس,Kuwait,Hawalli,,29.3256374,48.0580236,,,,0,,openstreetmap
Papa John's,Kuwait,Hawalli,,29.3193982,48.0585922,,,,0,,openstreetmap
كستنة,Kuwait,Hawalli,,29.3276111,48.0678834,,,,0,,openstreetmap
Domino's,Kuwait,Hawalli,,29.3249546,48.0581309,,,,0,,openstreetmap
Dragon Express,Kuwait,Hawalli,,29.3313151,48.0700292,,,,0,,openstreetmap
Subway,Kuwait,Hawalli,,29.342616,48.037143,,,,0,,openstreetmap
بيتزا هت,Kuwait,Hawalli,,29.3171052,48.0344062,+9651815050,https://www.kuwait.pizzahut.me/,,0,,openstreetmap
إيرلي بيرد,Kuwait,Hawalli,,29.3221931,48.0152558,,,,0,,openstreetmap
Diva's Restaurant,Kuwait,Hawalli,,29.3482713,48.0888698,,,,0,,openstreetmap
Applebee's,Kuwait,Hawalli,,29.3502213,48.0900509,,,,0,,openstreetmap
Pastamania,Kuwait,Hawalli,,29.2819323,48.0832451,,,,0,,openstreetmap
بيتزا هت (Pizza Hut),Kuwait,Hawalli,,29.3417209,48.0750557,,,,0,,openstreetmap
Kurdo,Kuwait,Hawalli,,29.3340691,48.0920962,,,,0,,openstreetmap
Kono Pizza,Kuwait,Hawalli,,29.3433212,48.0942739,,,,0,,openstreetmap
China Garden Restaurant,Kuwait,Hawalli,,29.3411353,48.0936623,,,,0,,openstreetmap
Mango World,Kuwait,Hawalli,,29.3428281,48.0960307,,,,0,,openstreetmap
كالدو,Kuwait,Hawalli,,29.2681662,48.0253996,,,,0,,openstreetmap
Pain Quotidien,Kuwait,Hawalli,,29.3424428,48.0657133,,,,0,,openstreetmap
White Café,Kuwait,Hawalli,,29.339118,48.064752,,,,0,,openstreetmap
Restaurant,Kuwait,Hawalli,,29.3428163,48.08726,,,,0,,openstreetmap
سب وي,Kuwait,Hawalli,,29.3237495,48.027935,,,,0,,openstreetmap
هارديز,Kuwait,Hawalli,,29.3244686,48.0231972,+9651888333,,,0,,openstreetmap
دومينوز بيتزا,Kuwait,Hawalli,,29.3169861,48.0286713,+9651800800,,,0,,openstreetmap
فريج صويلح,Kuwait,Hawalli,,29.3390828,48.0684084,,,,0,,openstreetmap
دپ أن دپ,Kuwait,Hawalli,,29.3403519,48.0290038,,,,0,,openstreetmap
PizzaExpress,Kuwait,Hawalli,,29.3213068,48.0173992,,,,0,,openstreetmap
پوتبلي,Kuwait,Hawalli,شارع 105,29.3211711,48.0174743,,,,0,,openstreetmap
فطائر التاوة الكويتية,Kuwait,Hawalli,شارع 1,29.3224709,48.0255346,,,,0,,openstreetmap
سهران,Kuwait,Hawalli,,29.3224899,48.0255835,,,,0,,openstreetmap
بيروتي,Kuwait,Hawalli,شارع 7,29.3216902,48.028644,,,,0,,openstreetmap
خوخ ومشمش,Kuwait,Hawalli,,29.3234994,48.028753,,,,0,,openstreetmap
منقوشة,Kuwait,Hawalli,,29.3232211,48.0288067,,,,0,,openstreetmap
شاورماتي,Kuwait,Hawalli,,29.323013,48.0289059,,,,0,,openstreetmap
مطعم هندي للوجبات السريعة,Kuwait,Hawalli,,29.3158914,48.0467495,,,,0,,openstreetmap
Babylon Restaurant,Kuwait,Hawalli,شارع بغد اد جادة 2,29.3368074,48.0615317,,,,0,,openstreetmap
Brother Burger,Kuwait,Hawalli,,29.3368073,48.0554988,,,,0,,openstreetmap
Cozy Court Cafe,Kuwait,Hawalli,,29.3375453,48.0586481,,,,0,,openstreetmap
Al-Badawi Coffee,Kuwait,Hawalli,,29.3377187,48.0613736,,,,0,,openstreetmap
Prime & Toast,Kuwait,Hawalli,,29.345647,48.0779391,,,,0,,openstreetmap
Costa Coffee,Kuwait,Hawalli,,29.3470837,48.0856879,,,,0,,openstreetmap
New baba Restaurant,Kuwait,Hawalli,Hamad Al Mubarak Street,29.3439482,48.0901244,,,,0,,openstreetmap
Ladies Saloon,Kuwait,Hawalli,9,29.3343767,48.057848,,,,0,,openstreetmap
Kibbeh W'bas,Kuwait,Hawalli,,29.3339658,48.0571877,,,,0,,openstreetmap
House Bucks,Kuwait,Hawalli,,29.3335863,48.057141,,,,0,,openstreetmap
Special Degucci,Kuwait,Hawalli,,29.3334919,48.0568904,,,,0,,openstreetmap
Atlantis Palace,Kuwait,Hawalli,,29.3335308,48.0567672,,,,0,,openstreetmap
Anatolia,Kuwait,Hawalli,,29.3334604,48.0566632,,,,0,,openstreetmap
ستاربكس كافي,Kuwait,Hawalli,,29.2965471,48.077181,,,,0,,openstreetmap
Time Out,Kuwait,Hawalli,,29.3361267,48.0726193,,,,0,,openstreetmap
Shrimpy,Kuwait,Hawalli,,29.3434589,48.0896351,,,,0,,openstreetmap
Mabrook Al Salmiya Indian Restaurant,Kuwait,Hawalli,,29.3394927,48.093311,,,,0,,openstreetmap
Superstar Juice,Kuwait,Hawalli,,29.339404,48.0936867,,,,0,,openstreetmap
Pinkberry,Kuwait,Hawalli,,29.3191676,48.0884409,,,,0,,openstreetmap
Chili's,Kuwait,Hawalli,,29.319615,48.0884992,,,,0,,openstreetmap
Alameed Coffee,Kuwait,Hawalli,,29.3255114,48.0855064,,,,0,,openstreetmap
Cafe Bazza,Kuwait,Hawalli,,29.3313609,48.0796356,,,,0,,openstreetmap
Appetizer,Kuwait,Hawalli,,29.3333724,48.0755156,,,,0,,openstreetmap
Red Castle Restaurant,Kuwait,Hawalli,,29.3397309,48.0909555,,,,0,,openstreetmap
Hungry Bunny,Kuwait,Hawalli,,29.3384709,48.0888846,,,,0,,openstreetmap
تاكو بل,Kuwait,Hawalli,,29.3392723,48.085217,,,,0,,openstreetmap
Cake & Bake,Kuwait,Hawalli,,29.3392138,48.0852841,,,,0,,openstreetmap
بازوكا,Kuwait,Hawalli,,29.3388625,48.085782,,,,0,,openstreetmap
Magnet,Kuwait,Hawalli,,29.3386433,48.0858876,,,,0,,openstreetmap
فروج ريبابلك,Kuwait,Hawalli,,29.3391647,48.0853297,,,,0,,openstreetmap
مشاوي راب & رول,Kuwait,Hawalli,,29.3376472,48.0868693,,,,0,,openstreetmap
دجاج كنتاكي,Kuwait,Hawalli,,29.3279873,48.0669493,,,,0,,openstreetmap
Cinnabon,Kuwait,Hawalli,,29.3363784,48.0871771,,,,0,,openstreetmap
Toot & Mish,Kuwait,Hawalli,,29.3353215,48.0887087,,,,0,,openstreetmap
Makarina,Kuwait,Hawalli,,29.3344353,48.0902161,,,,0,,openstreetmap
Ruby Tuesday,Kuwait,Hawalli,,29.3421661,48.0771689,,,,0,,openstreetmap
Volume Cafe,Kuwait,Hawalli,,29.3469184,48.0876754,,,,0,,openstreetmap
Cafe Degood,Kuwait,Hawalli,,29.3469136,48.0878601,,,,0,,openstreetmap
Tar Cafe,Kuwait,Hawalli,,29.3474154,48.0889305,,,,0,,openstreetmap
British Cafe Boutique,Kuwait,Hawalli,,29.3476199,48.0898036,,,,0,,openstreetmap
Second Cup,Kuwait,Hawalli,,29.3416656,48.0750327,,,,0,,openstreetmap
The Coffee Bean & Tea Leaf,Kuwait,Hawalli,,29.3410671,48.07308,,,,0,,openstreetmap
Great Steak,Kuwait,Hawalli,,29.341025,48.0728493,,,,0,,openstreetmap
Dwaihi Palace,Kuwait,Hawalli,,29.3386548,48.0685116,,,,0,,openstreetmap
Miramar Cafe,Kuwait,Hawalli,,29.3374425,48.066644,,,,0,,openstreetmap
Caesars Restaurant,Kuwait,Hawalli,,29.3359756,48.0632349,,,,0,,openstreetmap
Steak 'n Shake,Kuwait,Hawalli,,29.3426265,48.0779612,,,,0,,openstreetmap
Creperie,Kuwait,Hawalli,,29.342678,48.078102,,,,0,,openstreetmap
Burdo,Kuwait,Hawalli,,29.3427117,48.0781929,,,,0,,openstreetmap
Five Guys,Kuwait,Hawalli,,29.3432291,48.0796701,,,,0,,openstreetmap
Marroosh,Kuwait,Hawalli,,29.3343763,48.0541513,25735655,,,0,,openstreetmap
Wimpy,Kuwait,Hawalli,,29.3475505,48.0894373,,,,0,,openstreetmap
Costa,Kuwait,Hawalli,,29.3442847,48.0807867,,,,0,,openstreetmap
Homeslice Pizzeria,Kuwait,Hawalli,,29.3320792,48.0687892,,,,0,,openstreetmap
Fatburger,Kuwait,Hawalli,,29.3428824,48.0766342,,,,0,,openstreetmap
Stonegrill Restaurant,Kuwait,Hawalli,,29.3429671,48.0763602,,,,0,,openstreetmap
Hardee's,Kuwait,Hawalli,,29.342039,48.0741644,,,,0,,openstreetmap
KFC,Kuwait,Hawalli,,29.3420043,48.0739391,,,,0,,openstreetmap
Manuella,Kuwait,Hawalli,,29.3341056,48.0663483,,,,0,,openstreetmap
Classic Burger Joint,Kuwait,Hawalli,,29.3314784,48.0804197,,,,0,,openstreetmap
Fish Palace,Kuwait,Hawalli,,29.3339337,48.079248,,,,0,,openstreetmap
Rest House Cafe,Kuwait,Hawalli,,29.3294267,48.0795352,,,,0,,openstreetmap
Capitol Cafe,Kuwait,Hawalli,,29.3298081,48.079757,,,,0,,openstreetmap
LouCafe,Kuwait,Hawalli,,29.3383708,48.0707153,,,,0,,openstreetmap
Istanbul Grill,Kuwait,Hawalli,,29.3398899,48.027304,,,,0,,openstreetmap
Nawara Original,Kuwait,Hawalli,,29.3401501,48.0276938,,,,0,,openstreetmap
Al-Tazaj,Kuwait,Hawalli,,29.3348368,48.0253449,,,,0,,openstreetmap
Grill & Morf,Kuwait,Hawalli,,29.3408865,48.019802,,,,0,,openstreetmap
Cleopatra,Kuwait,Hawalli,,29.3409913,48.019676,,,,0,,openstreetmap
Chinese Restaurant & Seafood,Kuwait,Hawalli,,29.3468605,48.0183396,,,,0,,openstreetmap
Shami Express,Kuwait,Hawalli,,29.3424486,48.0123345,,,,0,,openstreetmap
Indian Restaurant,Kuwait,Hawalli,,29.3398683,48.0079342,,,,0,,openstreetmap
La Cite Cafe,Kuwait,Hawalli,,29.3377569,48.003546,,,,0,,openstreetmap
Blue Lounge Restaurant & Cafe,Kuwait,Hawalli,,29.3387949,48.005128,,,,0,,openstreetmap
Fresh Juice,Kuwait,Hawalli,,29.3356725,48.0076151,,,,0,,openstreetmap
Caesars,Kuwait,Hawalli,,29.3408159,48.0207865,,,,0,,openstreetmap
Totally Pizza,Kuwait,Hawalli,,29.3382683,48.0051624,,,,0,,openstreetmap
Abo Alez,Kuwait,Hawalli,,29.3289893,48.01152,,,,0,,openstreetmap
Q8 Grill,Kuwait,Hawalli,,29.3265188,48.0174199,,,,0,,openstreetmap
Reem Shawerma,Kuwait,Hawalli,,29.329553,48.0169959,,,,0,,openstreetmap
Chaclate,Kuwait,Hawalli,,29.3270496,48.0245584,,,,0,,openstreetmap
R R Restaurant,Kuwait,Hawalli,,29.334854,48.0224839,,,,0,,openstreetmap
بن العميد,Kuwait,Hawalli,,29.3363653,48.0218759,,,,0,,openstreetmap
McDonald's,Kuwait,Hawalli,,29.2940221,48.0025947,,,,0,,openstreetmap
Ice Cafe,Kuwait,Hawalli,,29.332751,48.0177935,,,,0,,openstreetmap
Al Gedawy,Kuwait,Hawalli,,29.3301097,48.0113858,,,,0,,openstreetmap
Mughal Mahal,Kuwait,Hawalli,,29.3359243,48.0165882,,,,0,,openstreetmap
Winner's,Kuwait,Hawalli,,29.3345414,48.0675001,,,,0,,openstreetmap
Caesar Salmiya Restaurants,Kuwait,Hawalli,Hamad Al-Mubarak Street,29.3350653,48.0700777,,http://caesarsgroup.net/restaurants.html,,0,,openstreetmap
Coffee Corner,Kuwait,Hawalli,,29.331376,48.0187664,,,,0,,openstreetmap
Shabab Al-Mubark Restaurant,Kuwait,Hawalli,,29.3311847,48.0188372,,,,0,,openstreetmap
Le Delice,Kuwait,Hawalli,,29.3280938,48.019815,,,,0,,openstreetmap
Kaifan Juice,Kuwait,Hawalli,,29.3447874,48.0120891,,,,0,,openstreetmap
Happy Burger,Kuwait,Hawalli,,29.3389434,48.0258858,,,,0,,openstreetmap
Fe Nafs Al Makan,Kuwait,Hawalli,,29.3407866,48.0288036,,,,0,,openstreetmap
Cafe Supreme,Kuwait,Hawalli,,29.3404548,48.0290044,,,,0,,openstreetmap
Brioche Oven,Kuwait,Hawalli,,29.3401516,48.0292332,,,,0,,openstreetmap
Suruchi Restaurant,Kuwait,Hawalli,,29.3361818,48.0094248,,,,0,,openstreetmap
Tarweea Ala Kefak,Kuwait,Hawalli,,29.3359559,48.0085778,,,,0,,openstreetmap
Hookah Bar,Kuwait,Hawalli,,29.33408,48.0460031,,,,0,,openstreetmap
The Coffee Bean,Kuwait,Hawalli,,29.3283097,48.056081,,,,0,,openstreetmap
Iranian Cuisine,Kuwait,Hawalli,,29.3285261,48.0554645,,,,0,,openstreetmap
Farooj World,Kuwait,Hawalli,,29.3237574,48.0590582,,,,0,,openstreetmap
ارابيلا,Kuwait,Hawalli,,29.3029276,48.0869889,,,,0,,openstreetmap
مطعم فيلا فيروز,Kuwait,Hawalli,,29.3532474,48.0261952,,,,0,,openstreetmap
حلويات الطيباوي,Kuwait,Hawalli,,29.3413571,48.0141324,,,,0,,openstreetmap
Al_babaz_restaurant,Kuwait,Hawalli,شارع 8,29.3172538,48.0286535,0096525331919,,,0,,openstreetmap
روبي تيوزداي. 360 مول,Kuwait,Hawalli,,29.2677331,47.993019,,,,0,,openstreetmap
ساكورا,Kuwait,Hawalli,,29.2677097,47.9927615,,,,0,,openstreetmap
مقهى ومطعم مشرف يونايتد,Kuwait,Hawalli,,29.2727016,48.0494634,+96525385000,,,0,,openstreetmap
مقهى السالمية الشعبي,Kuwait,Hawalli,,29.3404824,48.0605611,,,,0,,openstreetmap
مطعم دار حمد السالمية,Kuwait,Hawalli,,29.3394517,48.0606578,,,,0,,openstreetmap
دار حمد,Kuwait,Hawalli,,29.3395147,48.0600302,,,,0,,openstreetmap
مجمع مطاعم بين السالمية و البدع,Kuwait,Hawalli,,29.3218193,48.089052,,,,0,,openstreetmap
مجمع مطاعم و كوفيات,Kuwait,Hawalli,,29.3029409,48.0877196,,,,0,,openstreetmap
دونر فاكتووي,Kuwait,Hawalli,,29.3497896,48.0307334,,,,0,,openstreetmap
كرمز,Kuwait,Hawalli,,29.3170911,48.0546217,+96522050270,https://crumbs.com.kw/,,0,,openstreetmap
China House,Kuwait,Hawalli,,29.3380429,48.0723033,,,,0,,openstreetmap
آش وهريس,Kuwait,Hawalli,,29.321355,48.0229663,,,,0,,openstreetmap
شيف بحري,Kuwait,Hawalli,Dimnah Street,29.3350035,48.0669599,+96552525330,,,0,,openstreetmap
سندويتشات مطعم الغدير,Kuwait,Hawalli,,29.2997874,48.0690889,9750606090009057,,,0,,openstreetmap
فطائر ومعجنات الجواد,Kuwait,Hawalli,شارع ناصر المبارك,29.3164021,48.0781973,,,,0,,openstreetmap
عصائر مانجو طلعت,Kuwait,Hawalli,شارع ناصر المبارك,29.3166903,48.0782473,,,,0,,openstreetmap
د. جوس,Kuwait,Hawalli,شارع 304,29.3377114,48.0265285,,,,0,,openstreetmap
مطعم جزر كناري,Kuwait,Hawalli,شارع 304,29.3377805,48.026538,,,,0,,openstreetmap
21 Degrees Cafe,Kuwait,Hawalli,شارع سالم المبارك,29.3360357,48.0630658,,,,0,,openstreetmap
