name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
OT,UAE,Abu Dhabi,,24.5325453,54.4000453,,,,0,,openstreetmap
Jarousha,UAE,Abu Dhabi,,24.4207747,54.4561819,,,,0,,openstreetmap
AVLU Turkish & Greek Restaurant,UAE,Abu Dhabi,,24.4898617,54.6092692,+971585528582,https://www.avlurestaurant.com,,0,,openstreetmap
chef Eyad,UAE,Abu Dhabi,,24.4310318,54.4327831,,,,0,,openstreetmap
Village Bakery,UAE,Abu Dhabi,شارع الشيخة فاطمة بنت مبارك,24.4557869,54.3702294,+97128825008,,,0,,openstreetmap
Three Cups Speciality Coffee,UAE,Abu Dhabi,Hadbat Al Za`Faranah - Zone 1,24.4445318,54.4047105,+971554662795,https://linktr.ee/threecupsspeciality,,0,,openstreetmap
Diet Delight Restaurant,UAE,Abu Dhabi,"Al Sunbulah St - Al Muntazah, Rowdhat Abu Dhabi",24.4198396,54.4650233,+97126225008,,,0,,openstreetmap
Brot - The German Bakery,UAE,Abu Dhabi,,24.4492532,54.598936,,,,0,,openstreetmap
James Cafe,UAE,Abu Dhabi,,24.4962102,54.4076098,,,,0,,openstreetmap
مطعم جي ارس,UAE,Abu Dhabi,شارع حارِثة بن النُّعمان,24.4786404,54.3720207,,,,0,,openstreetmap
دار الظبي كافيه,UAE,Abu Dhabi,شارع محمد بن سيف الفلاحي,24.4754717,54.3535968,,,,0,,openstreetmap
النوخذة,UAE,Abu Dhabi,شارع محمد بن سيف الفلاحي,24.4756955,54.3538827,,,,0,,openstreetmap
كافتيريا الواحة الأثيوبية,UAE,Abu Dhabi,,24.4758114,54.3541139,,,,0,,openstreetmap
بيست برجر مطعم وكافتيريا تاون,UAE,Abu Dhabi,شارع حِدْبَة بن الخَرْسَان,24.4985037,54.3771056,,,,0,,openstreetmap
جلوبال شيكيس,UAE,Abu Dhabi,شارع نَعضَل,24.4979869,54.377383,,,,0,,openstreetmap
مطعم چولة,UAE,Abu Dhabi,شارع سعد بن خيثمة,24.4974117,54.3765332,,,,0,,openstreetmap
كافتيريا بربيكيو شيكن,UAE,Abu Dhabi,شارع سعد بن خيثمة,24.4973002,54.3766094,,,,0,,openstreetmap
مطعم بنجاب هايواي,UAE,Abu Dhabi,شارع زَين العَابِدين,24.4965042,54.3752732,,,,0,,openstreetmap
كوستا,UAE,Abu Dhabi,شارع التذرّي,24.4966027,54.3741241,,,,0,,openstreetmap
كافتيريا راشد علي,UAE,Abu Dhabi,شارع العَيَّالة,24.4963146,54.3747832,,,,0,,openstreetmap
كافتيريا افضل الاطعمة العالمية,UAE,Abu Dhabi,شارع نَخِيل الكرَيمه,24.4958755,54.3750039,,,,0,,openstreetmap
Mister Cooker,UAE,Abu Dhabi,,24.4900605,54.3715611,,,,0,,openstreetmap
مطعم شيكيس,UAE,Abu Dhabi,شارع نَخِيل الكرَيمه,24.4958066,54.3751926,,,,0,,openstreetmap
ملك الطاووق,UAE,Abu Dhabi,شارع حمدان بن محمد,24.4955546,54.3709374,,,,0,,openstreetmap
The Overlook,UAE,Abu Dhabi,,24.4898365,54.598709,+97128150000,https://www.thewbabudhabi.ae/dining/the-overlook/,,0,,openstreetmap
كافي ميركوريس,UAE,Abu Dhabi,شارع رَملة بو فرَيضة,24.498649,54.3745364,,,,0,,openstreetmap
مايلستونز كوفي,UAE,Abu Dhabi,,24.4978559,54.3736078,,,,0,,openstreetmap
مطعم دائم الاخضرار النباتي,UAE,Abu Dhabi,شارع الفخر,24.4993539,54.37488,,,,0,,openstreetmap
مطعم ومشاوي هيمالايان بالاس,UAE,Abu Dhabi,شارع بَطحَاء العِوَيَّة,24.499502,54.3747597,,,,0,,openstreetmap
استراحة الشاي,UAE,Abu Dhabi,شارع البَيارِق,24.4927847,54.3780123,,,,0,,openstreetmap
مطعم جلف تي بالي,UAE,Abu Dhabi,,24.4928673,54.3772826,,,,0,,openstreetmap
مطعم وكافيه جولدن بليت,UAE,Abu Dhabi,شارع أبو روَيس,24.4935474,54.3769942,,,,0,,openstreetmap
سبايسي فريش شيكين,UAE,Abu Dhabi,شارع أحمد بن حامد آل حامد,24.4963667,54.3813614,,,,0,,openstreetmap
مطعم وكافتيريا رويال دياموند,UAE,Abu Dhabi,شارع عامر بن سعد,24.4942153,54.3792793,,,,0,,openstreetmap
The Director's Club,UAE,Abu Dhabi,,24.4900001,54.5985778,+97128150000,https://www.thewbabudhabi.ae/dining/the-directors-club/,,0,,openstreetmap
مطعم ومشاوي حلايص,UAE,Abu Dhabi,شارع الشيخ زايد بن سلطان,24.4953691,54.3746426,,,,0,,openstreetmap
مطعم بستيز ايتري,UAE,Abu Dhabi,شارع الأَطْيَاب,24.4946963,54.3784324,,,,0,,openstreetmap
ثري قايز كوفي,UAE,Abu Dhabi,شارع الخَلِيج العَربِي,24.4601666,54.352596,,,,0,,openstreetmap
قلعة بعلبك,UAE,Abu Dhabi,شارع الخَلِيج العَربِي,24.4622008,54.3504857,,,,0,,openstreetmap
Kalthoumiyat Cafe,UAE,Abu Dhabi,,24.4879382,54.3819696,,,,0,,openstreetmap
سويس كافيه,UAE,Abu Dhabi,,24.488518,54.3819702,,,,0,,openstreetmap
كافيه ريبكا,UAE,Abu Dhabi,,24.4883384,54.3819788,,,,0,,openstreetmap
كازا أكلة,UAE,Abu Dhabi,,24.4888047,54.382412,,,,0,,openstreetmap
شن شن,UAE,Abu Dhabi,,24.4886033,54.3825756,,,,0,,openstreetmap
Papa John's,UAE,Abu Dhabi,,24.4952834,54.3830967,,,,0,,openstreetmap
DNA Board Games Cafe,UAE,Abu Dhabi,,24.4682124,54.3407448,,,,0,,openstreetmap
Sidra Artisan,UAE,Abu Dhabi,,24.5327327,54.4051787,,,,0,,openstreetmap
Savor by Twins,UAE,Abu Dhabi,,24.5317872,54.4043435,,,,0,,openstreetmap
FLTR,UAE,Abu Dhabi,,24.5301617,54.4031097,,,,0,,openstreetmap
Brooki,UAE,Abu Dhabi,,24.5298428,54.4033703,,,,0,,openstreetmap
Korean Kitchen,UAE,Abu Dhabi,,24.4906275,54.3725292,,,,0,,openstreetmap
Blu,UAE,Abu Dhabi,,24.5614414,54.4596097,,,,0,,openstreetmap
Turf Cafe,UAE,Abu Dhabi,,24.562606,54.4606192,,,,0,,openstreetmap
دار الكرك & المحال,UAE,Abu Dhabi,,24.4843114,54.3828434,97126420092,https://share.google/lyBjP2QWVM0dqjvT5,,0,,openstreetmap
Burger Master,UAE,Abu Dhabi,,24.3184317,54.5385965,,,,0,,openstreetmap
Sardinia,UAE,Abu Dhabi,Saada Street,24.4428374,54.3835713,,,,0,,openstreetmap
20%80,UAE,Abu Dhabi,,24.4657663,54.3741201,+97126720808,https://www.instagram.com/2080_cuisine/?hl=en,,0,,openstreetmap
Finz,UAE,Abu Dhabi,,24.4948869,54.3852885,,,,0,,openstreetmap
Beach House,UAE,Abu Dhabi,,24.5459751,54.4342629,,,,0,,openstreetmap
D1 (NYUAD West Dining Hall),UAE,Abu Dhabi,,24.5252671,54.4327258,,,,0,,openstreetmap
Pistache,UAE,Abu Dhabi,,24.4262243,54.5654476,,,,0,,openstreetmap
Royal Stables Cafe,UAE,Abu Dhabi,,24.4378924,54.3885198,,,,0,,openstreetmap
Pacifico Tiki,UAE,Abu Dhabi,,24.4519483,54.600413,,,,0,,openstreetmap
Galleria Specialty Cafe,UAE,Abu Dhabi,,24.4671531,54.3845589,,,,0,,openstreetmap
1868 Restaurant Cafe and Gallery,UAE,Abu Dhabi,,24.4387933,54.5950869,+971026661868,https://www.1868uae.com/,,0,,openstreetmap
Emirates Guests Restaurant & Grill,UAE,Abu Dhabi,,24.2851042,54.6440252,,,,0,,openstreetmap
Yas Mall Food Court,UAE,Abu Dhabi,,24.4899637,54.6084476,,,,0,,openstreetmap
Lebanese Automatic Restaurant,UAE,Abu Dhabi,,24.4900967,54.6084345,,,,0,,openstreetmap
Sugoi,UAE,Abu Dhabi,,24.4901268,54.608498,,,,0,,openstreetmap
Papa Murphy's,UAE,Abu Dhabi,,24.4902523,54.608765,,,,0,,openstreetmap
Taco De Casa,UAE,Abu Dhabi,,24.4899559,54.6085159,,,,0,,openstreetmap
AcaiXpress,UAE,Abu Dhabi,,24.4899858,54.608312,,,,0,,openstreetmap
Tossed Fresh Food,UAE,Abu Dhabi,,24.4899064,54.6082563,,,,0,,openstreetmap
Baja Fresh,UAE,Abu Dhabi,,24.4898991,54.6081695,,,,0,,openstreetmap
Sontaya South East Asian Restaurant,UAE,Abu Dhabi,,24.5399929,54.4240855,,,,0,,openstreetmap
Buddha-Bar Beach,UAE,Abu Dhabi,,24.5408849,54.4248822,,,,0,,openstreetmap
Cabana Beach Bar & Grill,UAE,Abu Dhabi,,24.4661469,54.3282833,,https://www.morecravings.com/en/venues/cabana-bar-and-grill,,0,,openstreetmap
Petron Meat House,UAE,Abu Dhabi,,24.4688319,54.3324863,,,,0,,openstreetmap
Cove Beach,UAE,Abu Dhabi,,24.5018872,54.4172645,,,,0,,openstreetmap
Santorini Cafe,UAE,Abu Dhabi,,24.5029917,54.4072594,,,,0,,openstreetmap
Save Our Souls SOS Cafe,UAE,Abu Dhabi,,24.5037385,54.4070597,,,,0,,openstreetmap
Ritual Cafe & Studio,UAE,Abu Dhabi,,24.5034145,54.4069383,,,,0,,openstreetmap
Skinny’s Frozen Treats,UAE,Abu Dhabi,,24.4882313,54.5995719,,,,0,,openstreetmap
Chubby's Kitchen,UAE,Abu Dhabi,,24.4869408,54.5998442,,,,0,,openstreetmap
Amwaj Beach Bar,UAE,Abu Dhabi,,24.4880511,54.6001206,,,,0,,openstreetmap
Sugar & Salt Station,UAE,Abu Dhabi,"Villa Number 5, Zone 1, Mohammed Bin Zayed CVity",24.3676817,54.5403137,+971589442662,https://sugarsaltstation.com/,,0,,openstreetmap
Osmo Lounge and Bar,UAE,Abu Dhabi,"Yas Bay, Yas Island, Abu Dhabi, United Arab Emirates",24.4584687,54.6008675,+97122086900,https://www.hilton.com/en/hotels/auhyihi-hilton-abu-dhabi-yas-island/dining/,,0,,openstreetmap
Mint Circle,UAE,Abu Dhabi,,24.4770991,54.3440134,,,,0,,openstreetmap
EL&N,UAE,Abu Dhabi,,24.4594882,54.6038546,0097128839395,https://ae.elnlondon.com/pages/yas-bay,,0,,openstreetmap
Graphos Social Kitchen,UAE,Abu Dhabi,"Yas Bay, Yas Island, Abu Dhabi, United Arab Emirates",24.4591377,54.6012687,+97122086900,https://www.hilton.com/en/hotels/auhyihi-hilton-abu-dhabi-yas-island/dining/,,0,,openstreetmap
Juraif for Mandi,UAE,Ajman,,25.3865923,55.4455829,,,,0,,openstreetmap
Safeer Mall,UAE,Ajman,Mushirif,25.3875361,55.4453608,+97167464888,,,0,,openstreetmap
Al Lulu Cafeteria,UAE,Ajman,,25.3886973,55.4503285,,,,0,,openstreetmap
Elsalmlek Cafeteria & Coffee shop,UAE,Ajman,,25.3890217,55.4511401,,,,0,,openstreetmap
Karachi Darbar,UAE,Ajman,,25.3928354,55.4350919,,,,0,,openstreetmap
Mamlakat Arch Palqees,UAE,Ajman,,25.3873816,55.4465361,,,,0,,openstreetmap
Al Abeer,UAE,Ajman,Sheikh Maktoom Bin Rashid Al Maktoom Street,25.392421,55.4778858,,,,0,,openstreetmap
ماكدونالدز,UAE,Ajman,,25.3931949,55.4825171,,,,0,,openstreetmap
Al Kabab Al Afghani,UAE,Ajman,Kuwait Street,25.3867537,55.4540904,,,,0,,openstreetmap
McDonalds,UAE,Ajman,,25.387025,55.5533119,,,,0,,openstreetmap
Madina Paradise,UAE,Ajman,Sheikh Khalifa bin Zayed Street,25.3898537,55.4657675,,,,0,,openstreetmap
دجاج كنتاكي,UAE,Ajman,,25.4061569,55.5075622,,,,0,,openstreetmap
Olive Cafeteria,UAE,Ajman,,25.4076674,55.5075003,,,,0,,openstreetmap
Pizza Hut,UAE,Ajman,,25.4059127,55.5074721,,,,0,,openstreetmap
مطعم باب الحارة,UAE,Ajman,,25.3933981,55.4316012,,,,0,,openstreetmap
قهوة سرايا,UAE,Ajman,,25.4020302,55.4291003,,,,0,,openstreetmap
Albait Al Yemeni,UAE,Ajman,49 Street,25.3907738,55.4635905,,,,0,,openstreetmap
Chenab Restaurant Ajman UAE,UAE,Ajman,Al Zaher Street,25.4027518,55.4372451,+971507293101,,,0,,openstreetmap
مقهى أرجيل,UAE,Ajman,,25.4066492,55.4316538,,,,0,,openstreetmap
Yum in Tum,UAE,Ajman,,25.3913608,55.5053481,,,,0,,openstreetmap
Sbarro Ajman,UAE,Ajman,,25.4148517,55.4958569,,,,0,,openstreetmap
قديمك نديمك مهوة,UAE,Ajman,,25.4173183,55.4400488,,,,0,,openstreetmap
Ajman Beach,UAE,Ajman,,25.4048068,55.4295121,,,,0,,openstreetmap
pak gazi ajman,UAE,Ajman,,25.4112766,55.4407312,,,,0,,openstreetmap
FM,UAE,Ajman,,25.4013843,55.4278709,,,,0,,openstreetmap
Kfc,UAE,Ajman,,25.4054297,55.5071993,,,,0,,openstreetmap
Arish Ajman University,UAE,Ajman,,25.4152848,55.5046156,,,,0,,openstreetmap
Hardee's,UAE,Ajman,,25.3791739,55.4615995,,,,0,,openstreetmap
Al Khaseeb Restaurant,UAE,Ajman,,25.4330338,55.5636237,,,,0,,openstreetmap
Fattah al Madina Restaurant,UAE,Ajman,,25.4390422,55.5480053,,,,0,,openstreetmap
Charcoal,UAE,Ajman,,25.402999,55.501661,,,,0,,openstreetmap
Bayt Alasalah Traditional Kictchen & Restaurant,UAE,Ajman,24 Street,25.4038824,55.4997509,,,,0,,openstreetmap
Yummy Burger,UAE,Ajman,24 Street,25.4039332,55.499636,,,,0,,openstreetmap
Matar Cafeteria,UAE,Ajman,,25.4040214,55.4994282,,,,0,,openstreetmap
Layali Al Khonj Restaurant,UAE,Ajman,Al Ittihad Street,25.3835354,55.4653725,,,,0,,openstreetmap
الكواكب,UAE,Ajman,,25.3837588,55.4655928,,,,0,,openstreetmap
Pizza Inn,UAE,Ajman,,25.3818911,55.4640079,,,,0,,openstreetmap
Chicken Hut,UAE,Ajman,,25.3824294,55.4643024,,,,0,,openstreetmap
Zaeem Al Karak Cafeteria,UAE,Ajman,,25.4246575,55.5017992,,,,0,,openstreetmap
Freddo,UAE,Ajman,,25.3955975,55.475072,,,,0,,openstreetmap
Golden Fork,UAE,Ajman,,25.3954001,55.4749345,,,,0,,openstreetmap
Bait Panaderia,UAE,Ajman,Sheikh Rashid bin Humaid Al Nuaimi Street,25.4055063,55.4419992,,,,0,,openstreetmap
Nad Wasit,UAE,Ajman,94 Street,25.4206481,55.5023807,,,,0,,openstreetmap
Fast Cook,UAE,Ajman,شارع محمد سالم بو خميس,25.4178535,55.4447312,,,,0,,openstreetmap
Badran Cafeteria,UAE,Ajman,Mohammed Salim Bu Khamis Street,25.4187416,55.4461212,,,,0,,openstreetmap
Oyoon Restaurant,UAE,Ajman,,25.4036404,55.4969134,,,,0,,openstreetmap
Dandana,UAE,Ajman,,25.4037037,55.4967731,,,,0,,openstreetmap
Shawarma,UAE,Ajman,Sheikh Rashid bin Humaid 1st Street,25.4081342,55.5086285,,,,0,,openstreetmap
Shay Ala Alfaham,UAE,Ajman,,25.4046009,55.5006702,,,,0,,openstreetmap
Rajab Cafeteria,UAE,Ajman,,25.3969995,55.4941987,,,,0,,openstreetmap
Alshaay Alsharbi,UAE,Ajman,,25.3964164,55.4913029,,,,0,,openstreetmap
Al Bayar Restaurant,UAE,Ajman,,25.3963504,55.4909616,,,,0,,openstreetmap
Farrouj Hut,UAE,Ajman,45 Street,25.4246341,55.502186,,,,0,,openstreetmap
Boulevard restaurant & Cafe,UAE,Ajman,شارع الحسن البصري,25.4019559,55.4822753,+971556640586,https://golden-boulevard-restaurant.business.site/?utm_source=gmb&utm_medium=referral,,0,,openstreetmap
Swaami Bhavan,UAE,Ajman,,25.4080593,55.4442782,,,,0,,openstreetmap
Jabal Al Ward Restaurant,UAE,Ajman,Abdullah Bin Humaid Street,25.4084756,55.4472306,,,,0,,openstreetmap
Menu Restauraunt,UAE,Ajman,,25.399325,55.5060826,,,,0,,openstreetmap
Aroma Café,UAE,Ajman,,25.3993443,55.5059627,,,,0,,openstreetmap
Al Tawash Shaabi Kitchen,UAE,Ajman,,25.3991349,55.503933,,,,0,,openstreetmap
Al Soun Roastery,UAE,Ajman,,25.399111,55.5022266,,,,0,,openstreetmap
Cafeteria,UAE,Ajman,,25.3979307,55.4985048,,,,0,,openstreetmap
Ainoman Mandi & Madhbi Restaurant,UAE,Ajman,,25.3973939,55.4959579,,,,0,,openstreetmap
Shai Cafeteria,UAE,Ajman,,25.3972912,55.4954935,,,,0,,openstreetmap
Al Banafsaj,UAE,Ajman,,25.3972756,55.4954145,,,,0,,openstreetmap
Melassem Restaurant,UAE,Ajman,,25.3970882,55.4945525,,,,0,,openstreetmap
فر يو,UAE,Ajman,,25.4234889,55.5070883,,,,0,,openstreetmap
Runn Al Karak Cafeteria,UAE,Ajman,Al Imam Al Shafee Street,25.4081818,55.5140879,,,,0,,openstreetmap
Verona Cafe,UAE,Ajman,,25.4028528,55.5001788,,,,0,,openstreetmap
Salsa Hara,UAE,Ajman,Al Imam Al Shafee Street,25.4025099,55.5089068,,,,0,,openstreetmap
Jabel Al Noor Cafeteria,UAE,Ajman,,25.4007093,55.5080296,,,,0,,openstreetmap
Lulu Zinger,UAE,Ajman,,25.4012152,55.503898,,,,0,,openstreetmap
Al Barsha Cafeteris,UAE,Ajman,Shaik Ammar Bin Hummaid Street,25.3971199,55.5050811,,,,0,,openstreetmap
Al Mahashi,UAE,Ajman,,25.3881152,55.4686208,,,,0,,openstreetmap
Burger King,UAE,Ajman,Sheikh Ammar Street,25.3907544,55.5060597,,,,0,,openstreetmap
Broccoli,UAE,Ajman,Sheikh Ammar Street,25.3907143,55.5060657,,,,0,,openstreetmap
Al Lad Cafeteria,UAE,Ajman,Sheikh Ammar Street,25.3906655,55.5060729,,,,0,,openstreetmap
Al Liwan Al Shaebi,UAE,Ajman,,25.398219,55.5205214,,,,0,,openstreetmap
Subway,UAE,Ajman,Sheikh Ammar Street,25.3879354,55.5064161,4404951,,,0,,openstreetmap
فان,UAE,Ajman,شارع الشيخ عمار,25.3867793,55.5066092,,,,0,,openstreetmap
Papa Junior,UAE,Ajman,Sheikh Ammar Street,25.3866508,55.5066112,,,,0,,openstreetmap
Monkey Burger,UAE,Ajman,Sheikh Ammar Street,25.3850247,55.50685,,,,0,,openstreetmap
Belgian Waffles,UAE,Ajman,Sheikh Ammar Street,25.384985,55.5068522,,,,0,,openstreetmap
Potato & Pasta,UAE,Ajman,Sheikh Ammar Street,25.3848943,55.5068704,,,,0,,openstreetmap
Koshari,UAE,Ajman,Sheikh Ammar Street,25.3850682,55.506843,,,,0,,openstreetmap
Al Shajarh,UAE,Ajman,Sheikh Ammar Street,25.3849431,55.5068573,,,,0,,openstreetmap
Al Kabab Al Khososi,UAE,Ajman,Abu Mousa Island Street,25.4163173,55.4712156,,,,0,,openstreetmap
Adrian's,UAE,Ajman,,25.3842582,55.5069332,,,,0,,openstreetmap
Sandwich Home,UAE,Ajman,Sheikh Ammar Street,25.3821519,55.5072825,,,,0,,openstreetmap
Light Cafeteria,UAE,Ajman,,25.4079025,55.5154249,,,,0,,openstreetmap
Burger Factory,UAE,Ajman,Sheikh Ammar Street,25.3759782,55.5080404,,,,0,,openstreetmap
Koshari Station,UAE,Ajman,Sheikh Ammar Street,25.3764685,55.5079109,,,,0,,openstreetmap
Delizioso Café,UAE,Ajman,Sheikh Ammar Street,25.3777813,55.5076124,,,,0,,openstreetmap
Omlet,UAE,Ajman,Sheikh Ammar Street,25.3777054,55.5076252,,,,0,,openstreetmap
Rajab,UAE,Ajman,Sheikh Ammar Street,25.3820777,55.5066228,,,,0,,openstreetmap
Danger Burger,UAE,Ajman,Sheikh Ammar Street,25.3813002,55.5068128,,,,0,,openstreetmap
Karak Alzafran,UAE,Ajman,Sheikh Ammar Street,25.3846184,55.5063796,,,,0,,openstreetmap
Al Dahi Sha,UAE,Ajman,Sheikh Ammar Street,25.3847926,55.5063541,,,,0,,openstreetmap
Um Ali Cafeteria,UAE,Ajman,Sheikh Ammar Street,25.3847394,55.506364,,,,0,,openstreetmap
Oxygen Burger,UAE,Ajman,Sheikh Ammar Street,25.3864008,55.5061238,,,,0,,openstreetmap
La Pulpa,UAE,Ajman,Sheikh Ammar Street,25.3863437,55.5061323,,,,0,,openstreetmap
Truck Burger,UAE,Ajman,Sheikh Ammar Street,25.3872106,55.5060076,,,,0,,openstreetmap
Zain Alsham,UAE,Ajman,Sheikh Ammar Street,25.3872534,55.5060036,,,,0,,openstreetmap
Koukh Al Shay Cafeteria,UAE,Ajman,Sheikh Ammar Street,25.3872981,55.5059987,,,,0,,openstreetmap
Al Jafeer Mandi,UAE,Ajman,,25.3874053,55.5058514,,,,0,,openstreetmap
Karak Tea,UAE,Ajman,,25.3977694,55.5206929,,,,0,,openstreetmap
Karal Time,UAE,Ajman,Sheikh Ammar Street,25.3895682,55.5056698,,,,0,,openstreetmap
Al Nukhbah Cafeteria,UAE,Ajman,Sheikh Ammar Street,25.3920674,55.5053104,,,,0,,openstreetmap
Mexican Fast Food,UAE,Ajman,Sheikh Ammar Street,25.3921807,55.5052962,,,,0,,openstreetmap
Al Farooj,UAE,Ajman,Sheikh Rashid Bin Humaid Al Nuaimi Street,25.3973038,55.4313223,,,,0,,openstreetmap
Shai Al Zafran,UAE,Ajman,Shaik Ammar Bin Hummaid Street,25.3950355,55.5049213,,,,0,,openstreetmap
Mario Internet Cafe,UAE,Ajman,,25.4056587,55.5085185,,,,0,,openstreetmap
Al Adani Mandi Restaurant,UAE,Ajman,,25.4057098,55.5084114,,,,0,,openstreetmap
Pitzzano,UAE,Ajman,,25.3993031,55.5041927,,,,0,,openstreetmap
Al Fiaza,UAE,Ajman,,25.3998156,55.504135,,,,0,,openstreetmap
Tabaq Al Dhab Cafeteria,UAE,Ajman,52 Street,25.4033219,55.4685053,,,,0,,openstreetmap
Amigos Restaurant,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoom Street,25.3969034,55.4726518,,,,0,,openstreetmap
Ultima,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoom Street,25.3966683,55.4725105,,,,0,,openstreetmap
Rose Mahashi & Restaurant,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoum Street,25.395604,55.471943,,,,0,,openstreetmap
Mamlakat Al Tagen Restaurant & Sweets,UAE,Ajman,,25.4031632,55.5069243,,,,0,,openstreetmap
Magic Light Cafeteria,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoom Street,25.4009801,55.4526307,,,,0,,openstreetmap
Classic Karak,UAE,Ajman,,25.4110024,55.5137351,,,,0,,openstreetmap
Grand Café,UAE,Ajman,,25.4089058,55.5110119,,,,0,,openstreetmap
Shawerma Istanbul,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoom Street,25.4101768,55.4517938,,,,0,,openstreetmap
Al Bahhat Fish Cooking,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoom Street,25.4004086,55.4527904,,,,0,,openstreetmap
Shams Al Aseel,UAE,Ajman,,25.407462,55.5111147,,,,0,,openstreetmap
X Burger,UAE,Ajman,,25.4073036,55.511523,,,,0,,openstreetmap
Al Kabab Al Watani Rastuarant,UAE,Ajman,,25.4020132,55.5066146,,,,0,,openstreetmap
Hi Broast Restaurant,UAE,Ajman,Omar Al Mukhtar Street,25.4085701,55.5145558,,,,0,,openstreetmap
Vecchia Roma,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoom Street,25.3949279,55.4577298,,,,0,,openstreetmap
Gusto Italiano,UAE,Ajman,Anas Bin Malik Street,25.3943893,55.4564699,,,,0,,openstreetmap
FalaFel,UAE,Ajman,Anas Bin Malik Street,25.3944388,55.4565075,,,,0,,openstreetmap
Singapore Restaurant,UAE,Ajman,Anas Bin Malik Street,25.3940116,55.4562391,,,,0,,openstreetmap
Bawabat Damascus,UAE,Ajman,Sheikh Khalifa bin Zayed Street,25.3898292,55.4571319,,,,0,,openstreetmap
Al Wafa,UAE,Ajman,Sheikh Khalifa bin Zayed Street,25.389512,55.4592118,,,,0,,openstreetmap
Reem Al Sham,UAE,Ajman,Sheikh Khalifa bin Zayed Street,25.3894146,55.4597722,,,,0,,openstreetmap
Saray Döner,UAE,Ajman,Sheikh Zayed Street,25.3980283,55.5033722,,,,0,,openstreetmap
Hot Burger,UAE,Ajman,Sheikh Zayed Street,25.3977533,55.5020875,,,,0,,openstreetmap
Maizeral Shabiya Cafe,UAE,Ajman,Sheikh Zayed Street,25.3970228,55.5005163,,,,0,,openstreetmap
Escape Coffee Shop,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoum Street,25.395639,55.472008,,,,0,,openstreetmap
Burger Plus,UAE,Ajman,Sheikh Rashid bin Saeed Al Maktoum Street,25.3953864,55.4587368,,,,0,,openstreetmap
Al Iskandariyah Cafeteria,UAE,Ajman,Tariq Bin Ziyad Street,25.3997406,55.4609629,,,,0,,openstreetmap
Sadaf Al Bahar Cafeteria,UAE,Ajman,6 Street,25.3938718,55.5378007,,,,0,,openstreetmap
Tea Town,UAE,Ajman,,25.3969341,55.5406501,,,,0,,openstreetmap
Shat Al Eskandarya,UAE,Ajman,Kuwait Street,25.3872301,55.4478423,,,,0,,openstreetmap
Al Farouj Al Mashwi Cafeteria,UAE,Ajman,Kuwait Street1,25.3866024,55.4521806,,,,0,,openstreetmap
Ali Naser,UAE,Ajman,Kuwait Street,25.3863924,55.4537646,,,,0,,openstreetmap
Ragiya Restaurant & Cafe,UAE,Ajman,,25.437788,55.5136659,,,,0,,openstreetmap
Fakhr Al Jurf,UAE,Ajman,,25.4385791,55.5117908,,,,0,,openstreetmap
Shoaib,UAE,Ajman,,25.434193,55.5087852,,,,0,,openstreetmap
Qasar Al Jirf,UAE,Ajman,,25.4339951,55.50867,,,,0,,openstreetmap
Arab & India Restaurant,UAE,Ajman,Al Ittihad Road,25.3890924,55.470669,,,,0,,openstreetmap
Royal Taste Cafeteria,UAE,Ajman,Sheikh Maktoom Bin Rashid Al Maktoom Street,25.3952659,55.490509,,,,0,,openstreetmap
Al Kabab Al Montaz Restaurant,UAE,Ajman,Sheikh Maktoom Bin Rashid Al Maktoom Street,25.3961711,55.4946737,,,,0,,openstreetmap
Al Dasma Cafeteria,UAE,Ajman,,25.4384999,55.5279267,,,,0,,openstreetmap
Shamiat Restaurant,UAE,Ajman,Kuwait Street,25.3863146,55.4543165,,,,0,,openstreetmap
Jonan Lebnan,UAE,Ajman,Kuwait Street,25.3858355,55.457766,,,,0,,openstreetmap
Najmat Al Khaleej,UAE,Ajman,,25.3857989,55.4579988,,,,0,,openstreetmap
Danish Punjab Restaurant,UAE,Ajman,,25.4336719,55.5399756,,,,0,,openstreetmap
Tandoori Kitchen,UAE,Ajman,,25.4322436,55.5446025,,,,0,,openstreetmap
Gulf Spices,UAE,Ajman,,25.4321579,55.5450696,,,,0,,openstreetmap
Al Morsal Restaurant,UAE,Ajman,,25.4307971,55.5481267,,,,0,,openstreetmap
Al Ohoug Al Rafi,UAE,Ajman,,25.4307963,55.5432963,,,,0,,openstreetmap
Antar Restaurant & Cafeteria,UAE,Ajman,,25.4318781,55.5469813,,,,0,,openstreetmap
Al Barq Cafeteria,UAE,Ajman,Sheikh Rashid Bin Humaid Al Nuaimi Street,25.3989613,55.4327772,,,,0,,openstreetmap
Live Cafeteria & Restaurant,UAE,Ajman,Sheikh Rashid Bin Humaid Al Nuaimi Street,25.3987879,55.4324501,,,,0,,openstreetmap
